"BehaviorSpace results (NetLogo 6.2.2)"
"visek_obstacles.nlogo"
"obst"
"11/04/2022 09:03:37:978 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","v","eta","[step]","get-global-alignment","get-global-cc"
"11","1","90","40","0.19270454586003374","0.19333333333333333"
"9","1","60","46","0.41488104802243986","0.31333333333333335"
"12","1","90","36","0.1398387897467137","0.24"
"10","1","90","40","0.13338050451703648","0.15333333333333332"
"7","1","60","46","0.2895735507805627","0.23666666666666666"
"8","1","60","50","0.4210384900034572","0.2633333333333333"
"11","1","90","41","0.1653169755247268","0.15"
"9","1","60","47","0.4573870756983814","0.30666666666666664"
"12","1","90","37","0.2113977688185297","0.20333333333333334"
"10","1","90","41","0.1322285153787584","0.15"
"7","1","60","47","0.3156454306466236","0.22333333333333333"
"8","1","60","51","0.41323780262908444","0.26"
"11","1","90","42","0.13042884887689837","0.17333333333333334"
"9","1","60","48","0.4331076892259933","0.28"
"12","1","90","38","0.2333227616064685","0.20333333333333334"
"10","1","90","42","0.1076327492064285","0.15666666666666668"
"7","1","60","48","0.34025712659172447","0.23"
"8","1","60","52","0.3760603231505982","0.28"
"11","1","90","43","0.14978773597217207","0.18666666666666668"
"9","1","60","49","0.4507091298312622","0.24666666666666667"
"12","1","90","39","0.22987075524799916","0.20666666666666667"
"10","1","90","43","0.13496703447254996","0.17666666666666667"
"7","1","60","49","0.35099284105705036","0.2633333333333333"
"8","1","60","53","0.3284342072496592","0.2733333333333333"
"9","1","60","50","0.41282301197207133","0.26"
"11","1","90","44","0.186394515836995","0.21666666666666667"
"12","1","90","40","0.22024859287275447","0.21666666666666667"
"10","1","90","44","0.17491528216918556","0.15666666666666668"
"7","1","60","50","0.29234857622374144","0.23"
"8","1","60","54","0.30291814095059927","0.29333333333333333"
"9","1","60","51","0.4246816643905166","0.27666666666666667"
"11","1","90","45","0.13663027760622795","0.19"
"12","1","90","41","0.17772431116603504","0.22666666666666666"
"10","1","90","45","0.14554691526677224","0.18333333333333332"
"7","1","60","51","0.2912168610562069","0.24"
"8","1","60","55","0.2742306938040689","0.30666666666666664"
"11","1","90","46","0.12319311286227058","0.16333333333333333"
"12","1","90","42","0.1394981665219185","0.22"
"9","1","60","52","0.390761931767437","0.2866666666666667"
"10","1","90","46","0.14143741538895158","0.17333333333333334"
"7","1","60","52","0.30496145296048466","0.21666666666666667"
"8","1","60","56","0.2983100793359415","0.27666666666666667"
"11","1","90","47","0.1650654398977601","0.22666666666666666"
"12","1","90","43","0.1668589967080056","0.19333333333333333"
"9","1","60","53","0.3868505843098249","0.31333333333333335"
"10","1","90","47","0.10859992982315544","0.18333333333333332"
"8","1","60","57","0.2590678181604334","0.30333333333333334"
"7","1","60","53","0.2739583752222509","0.24333333333333335"
"11","1","90","48","0.1393264186309184","0.22333333333333333"
"12","1","90","44","0.16835901601122413","0.21333333333333335"
"9","1","60","54","0.3618383755074399","0.27666666666666667"
"10","1","90","48","0.1366762265931704","0.17666666666666667"
"7","1","60","54","0.3013649772638431","0.22"
"8","1","60","58","0.33842819664039764","0.29333333333333333"
"11","1","90","49","0.11418168077737709","0.23333333333333334"
"12","1","90","45","0.1849581275181182","0.19333333333333333"
"9","1","60","55","0.37713779332962666","0.29333333333333333"
"10","1","90","49","0.15668489384728213","0.13333333333333333"
"8","1","60","59","0.3130853389350501","0.3233333333333333"
"7","1","60","55","0.2912389332611776","0.21666666666666667"
"11","1","90","50","0.17512335034939336","0.23333333333333334"
"12","1","90","46","0.17784473256184022","0.25"
"9","1","60","56","0.36273105423629726","0.2733333333333333"
"10","1","90","50","0.14561077939436737","0.17333333333333334"
"8","1","60","60","0.3595774568577364","0.30333333333333334"
"7","1","60","56","0.2752155657216008","0.24"
"11","1","90","51","0.1645132047838506","0.19"
"12","1","90","47","0.1816607689851704","0.2"
"9","1","60","57","0.34959759637870147","0.26666666666666666"
"10","1","90","51","0.12446917076889769","0.19"
"8","1","60","61","0.3531370259535607","0.32"
"7","1","60","57","0.2917164000261642","0.26666666666666666"
"11","1","90","52","0.14716096571499704","0.21666666666666667"
"12","1","90","48","0.23758917121206116","0.19333333333333333"
"10","1","90","52","0.16765021685930215","0.18"
"9","1","60","58","0.3460419120888388","0.26666666666666666"
"8","1","60","62","0.3774233410042278","0.31"
"7","1","60","58","0.327004073732051","0.21"
"11","1","90","53","0.13099230486380523","0.21333333333333335"
"12","1","90","49","0.234160780880526","0.20666666666666667"
"10","1","90","53","0.05286174453052841","0.19666666666666666"
"9","1","60","59","0.3317708633515258","0.24666666666666667"
"8","1","60","63","0.3708207179890695","0.3"
"7","1","60","59","0.2728566357230112","0.22"
"11","1","90","54","0.06763175010024143","0.19666666666666666"
"12","1","90","50","0.22194630910301802","0.21666666666666667"
"10","1","90","54","0.08631912476096465","0.19"
"8","1","60","64","0.3875466210919358","0.30333333333333334"
"9","1","60","60","0.3248071657851682","0.26666666666666666"
"7","1","60","60","0.28711352869727264","0.24666666666666667"
"11","1","90","55","0.11933794291060541","0.22"
"12","1","90","51","0.18890228224044953","0.21666666666666667"
"10","1","90","55","0.12163702459825065","0.19666666666666666"
"8","1","60","65","0.38902661753799356","0.2966666666666667"
"9","1","60","61","0.34201117236858847","0.30333333333333334"
"7","1","60","61","0.3142506293624708","0.24"
"11","1","90","56","0.11114562134507999","0.2"
"12","1","90","52","0.15162866672160571","0.2"
"10","1","90","56","0.08402041788523087","0.20666666666666667"
"8","1","60","66","0.3991704423815697","0.27666666666666667"
"9","1","60","62","0.3408085871229633","0.24333333333333335"
"11","1","90","57","0.1672162841443362","0.22666666666666666"
"7","1","60","62","0.32269043277731485","0.22666666666666666"
"12","1","90","53","0.1547701142786542","0.18"
"10","1","90","57","0.09923515606511786","0.19333333333333333"
"8","1","60","67","0.38222340770263336","0.32"
"9","1","60","63","0.35786551242481646","0.28"
"11","1","90","58","0.1517832721217414","0.21"
"7","1","60","63","0.2997629976689674","0.21666666666666667"
"12","1","90","54","0.139308995493755","0.20666666666666667"
"10","1","90","58","0.18711672449273584","0.19"
"8","1","60","68","0.36589241632240693","0.31333333333333335"
"9","1","60","64","0.3449378038846952","0.28"
"11","1","90","59","0.16519687145241593","0.24"
"7","1","60","64","0.24074987309587087","0.26"
"12","1","90","55","0.15709068780803","0.21"
"10","1","90","59","0.16355785818167676","0.22666666666666666"
"8","1","60","69","0.35937837772237835","0.30666666666666664"
"9","1","60","65","0.38108313610660627","0.25"
"12","1","90","56","0.13042447958902878","0.21333333333333335"
"7","1","60","65","0.19176346792821142","0.27"
"11","1","90","60","0.1723009988415633","0.23"
"10","1","90","60","0.1893842847692797","0.23666666666666666"
"8","1","60","70","0.35734159953276745","0.2733333333333333"
"9","1","60","66","0.44753548667776216","0.26"
"12","1","90","57","0.16676883394692865","0.20666666666666667"
"10","1","90","61","0.17516772763178337","0.24"
"7","1","60","66","0.2649969063229699","0.25666666666666665"
"11","1","90","61","0.17163467975727878","0.2"
"8","1","60","71","0.37210446807584163","0.28"
"9","1","60","67","0.4298683437631324","0.24"
"12","1","90","58","0.211634533124835","0.18666666666666668"
"10","1","90","62","0.21294387119159477","0.23"
"11","1","90","62","0.21454738439417922","0.21"
"8","1","60","72","0.3789906511798141","0.2966666666666667"
"7","1","60","67","0.288587070288863","0.25666666666666665"
"9","1","60","68","0.40048664867432343","0.22666666666666666"
"12","1","90","59","0.150102994465957","0.16"
"10","1","90","63","0.2516699293374235","0.20666666666666667"
"8","1","60","73","0.37121560304847556","0.2733333333333333"
"11","1","90","63","0.1838565437843538","0.21333333333333335"
"7","1","60","68","0.2594623488501732","0.27666666666666667"
"9","1","60","69","0.39840075358268945","0.24333333333333335"
"12","1","90","60","0.2607622631587152","0.17666666666666667"
"10","1","90","64","0.23535879136480256","0.22"
"8","1","60","74","0.36262273408609924","0.27"
"11","1","90","64","0.1780095187561949","0.19666666666666666"
"7","1","60","69","0.2953379522876074","0.22"
"9","1","60","70","0.36495511946971243","0.28"
"12","1","90","61","0.22488489057404124","0.19666666666666666"
"10","1","90","65","0.22372892722329146","0.21"
"8","1","60","75","0.3925431354708615","0.31333333333333335"
"11","1","90","65","0.1835420420988568","0.17666666666666667"
"7","1","60","70","0.27745393346706376","0.22333333333333333"
"9","1","60","71","0.36407950590374405","0.27666666666666667"
"12","1","90","62","0.2682481571044126","0.24333333333333335"
"10","1","90","66","0.30399318931220726","0.22"
"8","1","60","76","0.423532594951243","0.3"
"7","1","60","71","0.3005054912008377","0.24333333333333335"
"11","1","90","66","0.22043430109716203","0.21"
"9","1","60","72","0.35046999859080313","0.27666666666666667"
"12","1","90","63","0.1631828162437681","0.2733333333333333"
"10","1","90","67","0.31893042043245573","0.2"
"8","1","60","77","0.44979421186114604","0.31"
"7","1","60","72","0.27903212742266875","0.25333333333333335"
"11","1","90","67","0.17179175617357556","0.17"
"9","1","60","73","0.3453376343831984","0.26666666666666666"
"12","1","90","64","0.21284962628009596","0.22"
"10","1","90","68","0.2674444324818317","0.22666666666666666"
"8","1","60","78","0.45591758778545016","0.2966666666666667"
"11","1","90","68","0.17270093992218982","0.19333333333333333"
"7","1","60","73","0.33204691493695243","0.21666666666666667"
"9","1","60","74","0.36508946337330983","0.23"
"12","1","90","65","0.1749666983907555","0.18666666666666668"
"10","1","90","69","0.24120548150145524","0.24"
"8","1","60","79","0.42924949157858056","0.2966666666666667"
"11","1","90","69","0.1690699038243772","0.19"
"7","1","60","74","0.3052120477722255","0.24"
"9","1","60","75","0.4017315956113744","0.23"
"12","1","90","66","0.16420560084774485","0.18666666666666668"
"10","1","90","70","0.20106575251204298","0.20333333333333334"
"8","1","60","80","0.4324829528074752","0.31666666666666665"
"11","1","90","70","0.1858070061721668","0.22666666666666666"
"7","1","60","75","0.25799405549197607","0.21666666666666667"
"9","1","60","76","0.3775402649644821","0.24666666666666667"
"12","1","90","67","0.16709277140812362","0.17"
"10","1","90","71","0.1578415136454146","0.18"
"8","1","60","81","0.38404138315163244","0.31"
"11","1","90","71","0.19047339791657397","0.27"
"7","1","60","76","0.24986447872730067","0.21333333333333335"
"12","1","90","68","0.18218774125489692","0.18666666666666668"
"9","1","60","77","0.3544023932416312","0.23"
"10","1","90","72","0.15245008971784046","0.16666666666666666"
"8","1","60","82","0.3954814068714638","0.2966666666666667"
"11","1","90","72","0.20019908828563543","0.22333333333333333"
"7","1","60","77","0.27957320383560375","0.19"
"10","1","90","73","0.16427445367034127","0.17333333333333334"
"9","1","60","78","0.3328475616622056","0.26666666666666666"
"12","1","90","69","0.12444189423694842","0.18333333333333332"
"8","1","60","83","0.3922168778709537","0.3"
"11","1","90","73","0.14560310271559854","0.22666666666666666"
"7","1","60","78","0.28712557737362343","0.19666666666666666"
"10","1","90","74","0.20963810252347798","0.18666666666666668"
"12","1","90","70","0.12743214493084068","0.20333333333333334"
"9","1","60","79","0.2690570445491611","0.26666666666666666"
"8","1","60","84","0.40953628353643307","0.29333333333333333"
"11","1","90","74","0.1926789366429653","0.22"
"7","1","60","79","0.34549640243621443","0.17333333333333334"
"10","1","90","75","0.14786299818642176","0.21333333333333335"
"12","1","90","71","0.0938988935365059","0.19"
"9","1","60","80","0.2756927925660827","0.27666666666666667"
"8","1","60","85","0.38115719587714436","0.2866666666666667"
"11","1","90","75","0.18012448485981367","0.24333333333333335"
"10","1","90","76","0.1502910739527696","0.22666666666666666"
"7","1","60","80","0.3679636192318933","0.19"
"9","1","60","81","0.29946019246838407","0.23666666666666666"
"8","1","60","86","0.36434746091829356","0.26666666666666666"
"12","1","90","72","0.17485043891313332","0.22"
"10","1","90","77","0.18570836549619069","0.24666666666666667"
"7","1","60","81","0.3504758835821128","0.21333333333333335"
"9","1","60","82","0.31307639003111204","0.27666666666666667"
"11","1","90","76","0.19427520096280235","0.23"
"8","1","60","87","0.36377732359769077","0.26666666666666666"
"12","1","90","73","0.15572308970195956","0.22666666666666666"
"10","1","90","78","0.13779897142092418","0.23333333333333334"
"7","1","60","82","0.33075940695106343","0.2"
"9","1","60","83","0.3497548526952537","0.25666666666666665"
"11","1","90","77","0.17860412323754452","0.21"
"8","1","60","88","0.3762112168856086","0.28"
"12","1","90","74","0.08868730846988881","0.21333333333333335"
"10","1","90","79","0.14443906159032924","0.23666666666666666"
"7","1","60","83","0.2807389008883649","0.22"
"9","1","60","84","0.3394879022780397","0.24333333333333335"
"8","1","60","89","0.367354187299","0.27666666666666667"
"11","1","90","78","0.1410451214419286","0.24"
"12","1","90","75","0.0954177749741144","0.26666666666666666"
"10","1","90","80","0.11001726527097536","0.20333333333333334"
"7","1","60","84","0.28184553316532157","0.2"
"9","1","60","85","0.29744800587106246","0.26666666666666666"
"8","1","60","90","0.3619556618519839","0.3233333333333333"
"11","1","90","79","0.15253849080888363","0.23"
"12","1","90","76","0.1274566876671593","0.22333333333333333"
"10","1","90","81","0.07644172321182581","0.21333333333333335"
"7","1","60","85","0.2942652767334694","0.20666666666666667"
"8","1","60","91","0.39368747781771607","0.29333333333333333"
"9","1","60","86","0.33326912138655335","0.2633333333333333"
"11","1","90","80","0.2153746577866436","0.22333333333333333"
"12","1","90","77","0.12462168029631353","0.24333333333333335"
"10","1","90","82","0.10994639044249654","0.20333333333333334"
"7","1","60","86","0.27234195930112537","0.2"
"8","1","60","92","0.3737318578508439","0.31666666666666665"
"9","1","60","87","0.341635794619117","0.2733333333333333"
"11","1","90","81","0.21033928941583774","0.20666666666666667"
"12","1","90","78","0.10012175710949635","0.21333333333333335"
"10","1","90","83","0.20040129820296487","0.22333333333333333"
"7","1","60","87","0.3047253388675004","0.23666666666666666"
"8","1","60","93","0.372518935455165","0.3233333333333333"
"9","1","60","88","0.3853968313543996","0.24"
"11","1","90","82","0.2133646823308938","0.21"
"12","1","90","79","0.0952477730408671","0.23333333333333334"
"10","1","90","84","0.1743104721060794","0.2"
"7","1","60","88","0.3251205666930928","0.24333333333333335"
"8","1","60","94","0.3271620363854065","0.2866666666666667"
"9","1","60","89","0.35821387457248255","0.24333333333333335"
"11","1","90","83","0.13600788653601892","0.21333333333333335"
"12","1","90","80","0.12437114431103277","0.24666666666666667"
"10","1","90","85","0.15075501464133778","0.24666666666666667"
"7","1","60","89","0.34507620931515653","0.22666666666666666"
"8","1","60","95","0.33885383443203493","0.27666666666666667"
"9","1","60","90","0.3544153922900036","0.24"
"11","1","90","84","0.12779965125552414","0.21333333333333335"
"12","1","90","81","0.06607600985437738","0.25333333333333335"
"10","1","90","86","0.1553155557218531","0.22"
"7","1","60","90","0.3995485287082302","0.24"
"8","1","60","96","0.32628203300793374","0.2633333333333333"
"9","1","60","91","0.32820224829314826","0.25"
"12","1","90","82","0.06839182511049235","0.24666666666666667"
"11","1","90","85","0.10604137555977465","0.18666666666666668"
"10","1","90","87","0.1418458326378226","0.26666666666666666"
"7","1","60","91","0.40029120611459434","0.24"
"8","1","60","97","0.3168019354895006","0.29"
"9","1","60","92","0.33120730122906583","0.23333333333333334"
"11","1","90","86","0.10819085242492402","0.16333333333333333"
"12","1","90","83","0.08957382041398593","0.21666666666666667"
"10","1","90","88","0.13708932555821599","0.23666666666666666"
"7","1","60","92","0.42121846330389506","0.20333333333333334"
"8","1","60","98","0.34959969957531795","0.26"
"9","1","60","93","0.370560670757222","0.2733333333333333"
"11","1","90","87","0.12717327990950314","0.19666666666666666"
"12","1","90","84","0.16246846328701078","0.23666666666666666"
"10","1","90","89","0.14080798215438645","0.2633333333333333"
"7","1","60","93","0.39272180516459926","0.22"
"8","1","60","99","0.3220518247183955","0.28"
"9","1","60","94","0.37543427508708155","0.2833333333333333"
"11","1","90","88","0.13991350764172475","0.20333333333333334"
"12","1","90","85","0.1816258818733703","0.21666666666666667"
"10","1","90","90","0.23840660993082977","0.25666666666666665"
"8","1","60","100","0.28164384664010683","0.27666666666666667"
"7","1","60","94","0.3741225645961671","0.23333333333333334"
"13","1","120","0","0.03723155019882895","0"
"9","1","60","95","0.3834027913407562","0.26"
"11","1","90","89","0.19010649111875957","0.23"
"12","1","90","86","0.17784056703305906","0.23666666666666666"
"10","1","90","91","0.2617943194147454","0.25333333333333335"
"7","1","60","95","0.39057803906802846","0.23666666666666666"
"13","1","120","1","0.09357919209358467","0.10666666666666667"
"9","1","60","96","0.34951549790277425","0.2966666666666667"
"11","1","90","90","0.13830204660413534","0.21"
"12","1","90","87","0.1982942464439924","0.2633333333333333"
"10","1","90","92","0.2777456985393459","0.22666666666666666"
"7","1","60","96","0.35044350277950376","0.22333333333333333"
"13","1","120","2","0.14741104029529212","0.10666666666666667"
"9","1","60","97","0.3298757068015199","0.3"
"11","1","90","91","0.14934166507382682","0.21"
"12","1","90","88","0.2273622455319805","0.23666666666666666"
"10","1","90","93","0.2353048510517776","0.24"
"7","1","60","97","0.341660569472173","0.21333333333333335"
"13","1","120","3","0.11809363713084103","0.11333333333333333"
"9","1","60","98","0.3430177587675498","0.2733333333333333"
"11","1","90","92","0.11481279456529116","0.19"
"12","1","90","89","0.21645203464309035","0.24333333333333335"
"10","1","90","94","0.23392487324351494","0.24"
"7","1","60","98","0.3245360684692428","0.24"
"13","1","120","4","0.14934449713786846","0.10333333333333333"
"9","1","60","99","0.32206200612041636","0.31"
"11","1","90","93","0.15248849567840744","0.17333333333333334"
"12","1","90","90","0.2740702169455691","0.23666666666666666"
"10","1","90","95","0.18208392148071406","0.24333333333333335"
"7","1","60","99","0.28442164646613116","0.24666666666666667"
"13","1","120","5","0.09474607481217955","0.11333333333333333"
"9","1","60","100","0.3435828897704353","0.3"
"14","1","120","0","0.024596527649704786","0"
"11","1","90","94","0.11297968410301931","0.18333333333333332"
"12","1","90","91","0.19421591723381365","0.24333333333333335"
"10","1","90","96","0.13404183934903272","0.23666666666666666"
"7","1","60","100","0.3302879847807837","0.24333333333333335"
"13","1","120","6","0.1651833969055929","0.12666666666666668"
"15","1","120","0","0.06238750541195511","0"
"14","1","120","1","0.03923096487585717","0.11666666666666667"
"11","1","90","95","0.10157559276978251","0.18666666666666668"
"12","1","90","92","0.16380306673236986","0.22"
"10","1","90","97","0.1331706163244134","0.22"
"13","1","120","7","0.11831662751863192","0.13"
"15","1","120","1","0.09767830968605055","0.09666666666666666"
"14","1","120","2","0.06915675018874737","0.11333333333333333"
"11","1","90","96","0.11874101488938019","0.16666666666666666"
"12","1","90","93","0.14913169756162614","0.21333333333333335"
"10","1","90","98","0.17929093785302483","0.25333333333333335"
"13","1","120","8","0.10454170523069745","0.12"
"15","1","120","2","0.09535264108032322","0.08666666666666667"
"14","1","120","3","0.09477093197667176","0.14"
"11","1","90","97","0.1731185982298412","0.17333333333333334"
"12","1","90","94","0.13110352506525058","0.18666666666666668"
"10","1","90","99","0.19278631550594974","0.20333333333333334"
"13","1","120","9","0.06334643271320015","0.10333333333333333"
"15","1","120","3","0.051442870490604635","0.09333333333333334"
"14","1","120","4","0.12527891790030934","0.13333333333333333"
"11","1","90","98","0.17750772936959494","0.16666666666666666"
"12","1","90","95","0.17971347911647312","0.17666666666666667"
"10","1","90","100","0.19499244271898838","0.24666666666666667"
"16","2","0","0","0.028347404436038483","0"
"13","1","120","10","0.11451650528882273","0.11666666666666667"
"15","1","120","4","0.01959279394522625","0.08333333333333333"
"14","1","120","5","0.06921103783792612","0.08666666666666667"
"11","1","90","99","0.1770441048829631","0.15333333333333332"
"12","1","90","96","0.21363047155321382","0.20666666666666667"
"16","2","0","1","0.21050716108537582","0.17666666666666667"
"13","1","120","11","0.1112382135924817","0.10666666666666667"
"15","1","120","5","0.09323551450390592","0.07666666666666666"
"11","1","90","100","0.16940351459674385","0.17"
"14","1","120","6","0.06047934193248181","0.10666666666666667"
"17","2","0","0","0.05236345447773555","0"
"12","1","90","97","0.1780601596452901","0.20333333333333334"
"16","2","0","2","0.2560960057675203","0.20333333333333334"
"13","1","120","12","0.08269774799903272","0.09333333333333334"
"15","1","120","6","0.1592813347151229","0.09333333333333334"
"14","1","120","7","0.12032068809425146","0.09666666666666666"
"17","2","0","1","0.27427824410586404","0.16"
"12","1","90","98","0.19106964644143865","0.2633333333333333"
"16","2","0","3","0.3216735458473425","0.18"
"13","1","120","13","0.05215750996822118","0.13333333333333333"
"15","1","120","7","0.0720472773579642","0.09333333333333334"
"17","2","0","2","0.3973093564310975","0.16666666666666666"
"14","1","120","8","0.05424916546625031","0.11666666666666667"
"15","1","120","8","0.08015645331826239","0.09"
"17","2","0","3","0.47592984961991175","0.20333333333333334"
"16","2","0","4","0.3866624704532279","0.20333333333333334"
"12","1","90","99","0.22800643438728505","0.25333333333333335"
"13","1","120","14","0.09920178492146826","0.14333333333333334"
"14","1","120","9","0.07102546985725594","0.13"
"13","1","120","15","0.1220476543873035","0.15"
"12","1","90","100","0.15974423294345094","0.24333333333333335"
"18","2","0","0","0.05271991155201326","0"
"15","1","120","9","0.10706523474465089","0.07"
"16","2","0","5","0.4054608278074874","0.20666666666666667"
"17","2","0","4","0.49924317863929785","0.20666666666666667"
"13","1","120","16","0.10487190645755334","0.14"
"14","1","120","10","0.13049130124643885","0.13666666666666666"
"15","1","120","10","0.1016491539097205","0.12333333333333334"
"18","2","0","1","0.22862534964874495","0.16666666666666666"
"16","2","0","6","0.4612630436019117","0.19666666666666666"
"17","2","0","5","0.5142312634029698","0.23"
"13","1","120","17","0.10988370536526344","0.14666666666666667"
"14","1","120","11","0.0832235360606034","0.13"
"18","2","0","2","0.3325454245446432","0.20333333333333334"
"15","1","120","11","0.03579798131062026","0.11333333333333333"
"16","2","0","7","0.48165754851546466","0.25333333333333335"
"17","2","0","6","0.5204068085407837","0.2733333333333333"
"13","1","120","18","0.08832616967460623","0.12333333333333334"
"14","1","120","12","0.07469950870772717","0.13333333333333333"
"18","2","0","3","0.3478151852780605","0.21"
"15","1","120","12","0.09587284635967253","0.14666666666666667"
"16","2","0","8","0.5203634223416344","0.23666666666666666"
"17","2","0","7","0.5480849867571745","0.29333333333333333"
"13","1","120","19","0.09138627632747816","0.14333333333333334"
"14","1","120","13","0.1390296167608566","0.10333333333333333"
"18","2","0","4","0.4063270258336519","0.22"
"15","1","120","13","0.041971847021493286","0.13666666666666666"
"16","2","0","9","0.5140730994237973","0.27"
"17","2","0","8","0.563651042751017","0.2833333333333333"
"13","1","120","20","0.07311751064617389","0.12666666666666668"
"14","1","120","14","0.08099855911258598","0.11333333333333333"
"18","2","0","5","0.4172749175704949","0.23"
"15","1","120","14","0.09543558228295544","0.13333333333333333"
"16","2","0","10","0.5355075819962847","0.25666666666666665"
"17","2","0","9","0.575925934378873","0.3333333333333333"
"13","1","120","21","0.030718942360901558","0.12333333333333334"
"14","1","120","15","0.159523551071702","0.13"
"18","2","0","6","0.4255846556474597","0.24"
"16","2","0","11","0.5305927222018181","0.28"
"15","1","120","15","0.10093946739931632","0.13"
"17","2","0","10","0.5891882013256612","0.29"
"13","1","120","22","0.04403189258759587","0.15666666666666668"
"14","1","120","16","0.10790417942169969","0.11"
"18","2","0","7","0.48376890714843557","0.25666666666666665"
"16","2","0","12","0.5383764102587107","0.29"
"15","1","120","16","0.15152129324910887","0.12333333333333334"
"17","2","0","11","0.6052706383070798","0.33"
"13","1","120","23","0.06787452008014785","0.11666666666666667"
"14","1","120","17","0.10280116871259058","0.12333333333333334"
"18","2","0","8","0.5048821929521473","0.2733333333333333"
"16","2","0","13","0.5153060375676476","0.3433333333333333"
"17","2","0","12","0.6080150976149261","0.26666666666666666"
"15","1","120","17","0.05749930360649169","0.14"
"13","1","120","24","0.04044302571621586","0.11"
"14","1","120","18","0.08941805819537443","0.15"
"16","2","0","14","0.5350817925119696","0.31333333333333335"
"18","2","0","9","0.4883139798379501","0.3"
"17","2","0","13","0.627418000229131","0.31333333333333335"
"13","1","120","25","0.061754625852693354","0.14"
"15","1","120","18","0.11033117073377066","0.14"
"16","2","0","15","0.5448933235780321","0.33666666666666667"
"14","1","120","19","0.08540828848268742","0.14"
"18","2","0","10","0.5170889926501583","0.29333333333333333"
"17","2","0","14","0.6533680195191266","0.3433333333333333"
"13","1","120","26","0.08111953951017177","0.13666666666666666"
"15","1","120","19","0.10964816250201201","0.14"
"16","2","0","16","0.6246844891994167","0.32"
"18","2","0","11","0.5300415057917176","0.29"
"14","1","120","20","0.0855041695268859","0.12666666666666668"
"17","2","0","15","0.6600133713689257","0.31666666666666665"
"13","1","120","27","0.11701979974341431","0.15666666666666668"
"15","1","120","20","0.0958213719947877","0.15333333333333332"
"16","2","0","17","0.6483320389252447","0.3466666666666667"
"18","2","0","12","0.5568964433996745","0.33666666666666667"
"14","1","120","21","0.05972475139830075","0.13666666666666666"
"17","2","0","16","0.6727064442893456","0.32"
"16","2","0","18","0.6737649545851684","0.29"
"15","1","120","21","0.09068893644198149","0.11666666666666667"
"13","1","120","28","0.09143428679136192","0.11666666666666667"
"18","2","0","13","0.5483718026249882","0.36"
"14","1","120","22","0.08650407038274502","0.12333333333333334"
"17","2","0","17","0.6777049143295782","0.3233333333333333"
"16","2","0","19","0.693106066242255","0.30666666666666664"
"15","1","120","22","0.06438020445596668","0.15333333333333332"
"13","1","120","29","0.05205205566147893","0.1"
"18","2","0","14","0.5443392234306993","0.3433333333333333"
"14","1","120","23","0.03609446894989431","0.14"
"17","2","0","18","0.6942220423468032","0.2833333333333333"
"16","2","0","20","0.7093890309875603","0.32"
"15","1","120","23","0.0417939140301136","0.16333333333333333"
"13","1","120","30","0.020334594087198923","0.14666666666666667"
"18","2","0","15","0.5629398017520386","0.32666666666666666"
"14","1","120","24","0.09542021413246607","0.12"
"17","2","0","19","0.701590335023869","0.28"
"16","2","0","21","0.7207099651152115","0.31"
"15","1","120","24","0.0494898693413383","0.17"
"18","2","0","16","0.6089288475005448","0.3233333333333333"
"13","1","120","31","0.05619925974917604","0.09666666666666666"
"17","2","0","20","0.7294694612995393","0.31333333333333335"
"14","1","120","25","0.12169705726349553","0.13666666666666666"
"16","2","0","22","0.7296663303380742","0.3233333333333333"
"18","2","0","17","0.6443879975099194","0.29"
"15","1","120","25","0.08448038911774675","0.15333333333333332"
"13","1","120","32","0.06102660695488215","0.11333333333333333"
"17","2","0","21","0.7323016028905359","0.3433333333333333"
"14","1","120","26","0.04524676864034396","0.11"
"16","2","0","23","0.7446024536548469","0.3466666666666667"
"18","2","0","18","0.6630325505746976","0.32"
"15","1","120","26","0.0536883525662643","0.13666666666666666"
"13","1","120","33","0.019056754564088917","0.12"
"17","2","0","22","0.7615857617355166","0.33"
"14","1","120","27","0.03414513195104782","0.17333333333333334"
"16","2","0","24","0.7569949303512516","0.33666666666666667"
"18","2","0","19","0.6823721221167081","0.31666666666666665"
"17","2","0","23","0.7788479542019445","0.34"
"15","1","120","27","0.034198986281941915","0.14"
"13","1","120","34","0.07352718944674848","0.13666666666666666"
"14","1","120","28","0.034792180624405526","0.14"
"16","2","0","25","0.7651768126170682","0.3566666666666667"
"18","2","0","20","0.7016647370511329","0.3233333333333333"
"17","2","0","24","0.7922448175738829","0.35"
"15","1","120","28","0.07670083824949366","0.12666666666666668"
"13","1","120","35","0.07029804748532573","0.16"
"14","1","120","29","0.09463928498777356","0.10333333333333333"
"16","2","0","26","0.7892760233099324","0.3566666666666667"
"18","2","0","21","0.7088280803001642","0.29"
"17","2","0","25","0.8113052526831335","0.3233333333333333"
"15","1","120","29","0.08768713361727985","0.14"
"13","1","120","36","0.045804600308326296","0.15"
"14","1","120","30","0.06792178973512138","0.11333333333333333"
"16","2","0","27","0.801524330527556","0.37"
"18","2","0","22","0.7110415921103566","0.2833333333333333"
"17","2","0","26","0.7730966722858077","0.36666666666666664"
"15","1","120","30","0.028955680785571983","0.13333333333333333"
"13","1","120","37","0.09687179336004388","0.14333333333333334"
"16","2","0","28","0.8175464886152938","0.33666666666666667"
