"BehaviorSpace results (NetLogo 6.2.2)"
"visek_original.nlogo"
"orig"
"11/03/2022 12:38:52:421 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","v","eta","[step]","get-global-alignment","get-global-cc"
"27","2","90","99","0.2946772393650348","0.13"
"31","3","0","5","0.5009563056869943","0.21666666666666667"
"26","2","90","98","0.11260119700150314","0.12666666666666668"
"28","2","120","97","0.17694547125348511","0.11"
"29","2","120","97","0.11907127059757704","0.11"
"30","2","120","94","0.08127494116275741","0.14"
"27","2","90","100","0.2527548786709206","0.11666666666666667"
"32","3","0","0","0.05842980490528305","0"
"31","3","0","6","0.5686880828616625","0.22"
"26","2","90","99","0.13882211331080582","0.11333333333333333"
"28","2","120","98","0.0861461914118865","0.10333333333333333"
"29","2","120","98","0.06543347992708998","0.14"
"30","2","120","95","0.11990585964765844","0.13333333333333333"
"32","3","0","1","0.18222432790569698","0.14333333333333334"
"31","3","0","7","0.6346541692980251","0.20666666666666667"
"26","2","90","100","0.13555491002832531","0.1"
"33","3","0","0","0.04111589825799351","0"
"29","2","120","99","0.1038915420322212","0.10333333333333333"
"30","2","120","96","0.06395955880898238","0.11666666666666667"
"32","3","0","2","0.3112883455091768","0.15"
"31","3","0","8","0.6660543884837788","0.22"
"29","2","120","100","0.09116366415624082","0.08666666666666667"
"28","2","120","99","0.04127023606588432","0.13333333333333333"
"34","3","30","0","0.09280410403043456","0"
"30","2","120","97","0.06356810457191298","0.12"
"32","3","0","3","0.3888923693749671","0.15333333333333332"
"33","3","0","1","0.07659735367581756","0.13"
"30","2","120","98","0.13546525984045707","0.12666666666666668"
"28","2","120","100","0.11677322522096047","0.13"
"35","3","30","0","0.023512926178106342","0"
"31","3","0","9","0.6895372321744504","0.23"
"32","3","0","4","0.4636822120634915","0.16333333333333333"
"33","3","0","2","0.1705651306004276","0.16"
"34","3","30","1","0.2161829755968176","0.13333333333333333"
"31","3","0","10","0.708665472140563","0.25666666666666665"
"30","2","120","99","0.09083460190440137","0.11333333333333333"
"34","3","30","2","0.3408656374402091","0.16333333333333333"
"35","3","30","1","0.15376154276525333","0.10333333333333333"
"32","3","0","5","0.5108097287174795","0.20333333333333334"
"33","3","0","3","0.2296902261857061","0.20333333333333334"
"31","3","0","11","0.73889093292577","0.27"
"30","2","120","100","0.07642743735281969","0.11333333333333333"
"36","3","30","0","0.09494173774079086","0"
"34","3","30","3","0.45215950443799696","0.17333333333333334"
"32","3","0","6","0.5985323353038616","0.2"
"35","3","30","2","0.2689591918147768","0.13"
"33","3","0","4","0.30609741961302767","0.19666666666666666"
"31","3","0","12","0.7856582286420487","0.2833333333333333"
"34","3","30","4","0.4849780075740247","0.16"
"32","3","0","7","0.6299724490863546","0.22666666666666666"
"35","3","30","3","0.39246739875996833","0.14"
"36","3","30","1","0.20619245516377474","0.11666666666666667"
"33","3","0","5","0.37195098663894544","0.15666666666666668"
"31","3","0","13","0.8045095561452823","0.24333333333333335"
"34","3","30","5","0.4998848169287916","0.16666666666666666"
"32","3","0","8","0.6447714599023451","0.23"
"35","3","30","4","0.4799844869848792","0.12"
"36","3","30","2","0.2686392134939123","0.17666666666666667"
"33","3","0","6","0.39667576537318466","0.21666666666666667"
"31","3","0","14","0.8253652318168904","0.27666666666666667"
"34","3","30","6","0.567230328535085","0.17333333333333334"
"32","3","0","9","0.6792358688268253","0.22333333333333333"
"35","3","30","5","0.5287911755911952","0.12666666666666668"
"36","3","30","3","0.33277961657701044","0.17"
"33","3","0","7","0.4794279847005258","0.22666666666666666"
"31","3","0","15","0.8441918218300137","0.24333333333333335"
"34","3","30","7","0.5763766987138885","0.16666666666666666"
"32","3","0","10","0.7298521680494807","0.22666666666666666"
"35","3","30","6","0.5690835526979289","0.14"
"36","3","30","4","0.4091754525468006","0.17333333333333334"
"33","3","0","8","0.5481946739733674","0.23666666666666666"
"31","3","0","16","0.8637199984352939","0.23333333333333334"
"32","3","0","11","0.7589082880663571","0.2"
"34","3","30","8","0.6029913500177094","0.18"
"35","3","30","7","0.6098522986517397","0.16666666666666666"
"33","3","0","9","0.6209263168285765","0.20666666666666667"
"36","3","30","5","0.46047595744155206","0.16666666666666666"
"31","3","0","17","0.8782102228208364","0.24666666666666667"
"32","3","0","12","0.8053309296080339","0.21666666666666667"
"34","3","30","9","0.5771841645558511","0.15"
"35","3","30","8","0.6480823970851203","0.15333333333333332"
"33","3","0","10","0.6435794578693944","0.24666666666666667"
"36","3","30","6","0.5073275588169772","0.18"
"31","3","0","18","0.8918019125017314","0.2633333333333333"
"32","3","0","13","0.8221080428359265","0.20333333333333334"
"34","3","30","10","0.6365949937044605","0.18666666666666668"
"35","3","30","9","0.6670718151866633","0.16333333333333333"
"33","3","0","11","0.6677692867909005","0.28"
"36","3","30","7","0.5599255558609062","0.17"
"31","3","0","19","0.8986527192832365","0.2866666666666667"
"32","3","0","14","0.8383940838047774","0.22666666666666666"
"34","3","30","11","0.6568382092146258","0.15"
"33","3","0","12","0.6839919792876895","0.26"
"35","3","30","10","0.6738355043353047","0.19333333333333333"
"36","3","30","8","0.5851764356395008","0.19"
"32","3","0","15","0.8506631006157506","0.23333333333333334"
"34","3","30","12","0.6708899411975866","0.16333333333333333"
"33","3","0","13","0.7182809242464455","0.2866666666666667"
"35","3","30","11","0.6955355361246615","0.22"
"31","3","0","20","0.9070325886975678","0.26666666666666666"
"36","3","30","9","0.6030203882660746","0.18"
"32","3","0","16","0.8592719253456281","0.22"
"33","3","0","14","0.7437593190042721","0.2866666666666667"
"34","3","30","13","0.6892771804318545","0.13333333333333333"
"31","3","0","21","0.9105038346186886","0.2733333333333333"
"35","3","30","12","0.7015893241231852","0.21666666666666667"
"36","3","30","10","0.6381187936027151","0.21"
"32","3","0","17","0.8690495409942448","0.22"
"33","3","0","15","0.7718329814243944","0.24333333333333335"
"31","3","0","22","0.9148668676713118","0.2866666666666667"
"34","3","30","14","0.6915537776308017","0.15"
"35","3","30","13","0.6850670543038249","0.20333333333333334"
"32","3","0","18","0.8732507693511767","0.21"
"33","3","0","16","0.7903996276253926","0.25333333333333335"
"31","3","0","23","0.9238408999203336","0.27"
"36","3","30","11","0.6519862258843448","0.23666666666666666"
"35","3","30","14","0.6822149838753013","0.16666666666666666"
"34","3","30","15","0.687186082336623","0.16"
"32","3","0","19","0.8831013948108605","0.21333333333333335"
"33","3","0","17","0.8052298857811584","0.26"
"31","3","0","24","0.9316167094852998","0.2733333333333333"
"36","3","30","12","0.6666958637100157","0.18"
"35","3","30","15","0.6857153223393975","0.16"
"32","3","0","20","0.8910614826191725","0.22666666666666666"
"34","3","30","16","0.6905209506775177","0.14333333333333334"
"33","3","0","18","0.8232172195279348","0.24666666666666667"
"31","3","0","25","0.9373500691371072","0.29333333333333333"
"32","3","0","21","0.9107325335587084","0.22666666666666666"
"36","3","30","13","0.714453900696395","0.19666666666666666"
"35","3","30","16","0.6927807336442926","0.17"
"34","3","30","17","0.6688578172805998","0.15333333333333332"
"33","3","0","19","0.8299844063292584","0.2866666666666667"
"31","3","0","26","0.9425679552667757","0.25666666666666665"
"32","3","0","22","0.920548307966954","0.22333333333333333"
"35","3","30","17","0.6925590705511233","0.13666666666666666"
"34","3","30","18","0.696686347648947","0.18666666666666668"
"36","3","30","14","0.723439344427932","0.19"
"33","3","0","20","0.8341979864016987","0.31"
"31","3","0","27","0.9465816924641702","0.29"
"32","3","0","23","0.9300927032027371","0.23"
"34","3","30","19","0.6814470065873226","0.2"
"35","3","30","18","0.6984274873267244","0.16666666666666666"
"36","3","30","15","0.7157365494010567","0.19"
"33","3","0","21","0.8643554803635505","0.27666666666666667"
"31","3","0","28","0.9494391847913081","0.24666666666666667"
"32","3","0","24","0.93762715941455","0.24666666666666667"
"34","3","30","20","0.683417804238926","0.20333333333333334"
"35","3","30","19","0.6865704871657693","0.15"
"33","3","0","22","0.881134255969449","0.2733333333333333"
"32","3","0","25","0.9391494712150632","0.24"
"36","3","30","16","0.7160915157070523","0.16666666666666666"
"34","3","30","21","0.6960256568486997","0.18666666666666668"
"31","3","0","29","0.9516248893064737","0.29333333333333333"
"35","3","30","20","0.6918679427736326","0.17"
"33","3","0","23","0.8871916775343537","0.24666666666666667"
"32","3","0","26","0.9435245411960369","0.25333333333333335"
"31","3","0","30","0.9524510987612879","0.27"
"36","3","30","17","0.7208951590217476","0.23333333333333334"
"33","3","0","24","0.8986746508154062","0.25"
"35","3","30","21","0.7055913058139026","0.13333333333333333"
"34","3","30","22","0.7124897924188413","0.19333333333333333"
"31","3","0","31","0.9548676035823139","0.26666666666666666"
"32","3","0","27","0.9455396305664874","0.21333333333333335"
"36","3","30","18","0.732886965974845","0.2633333333333333"
"33","3","0","25","0.9058547278468345","0.25"
"35","3","30","22","0.7326024945154255","0.15666666666666668"
"34","3","30","23","0.7281101589764151","0.16333333333333333"
"31","3","0","32","0.9574107028209253","0.25666666666666665"
"32","3","0","28","0.9510385755522085","0.2633333333333333"
"36","3","30","19","0.7591719925142082","0.24333333333333335"
"33","3","0","26","0.9107718562500158","0.26666666666666666"
"34","3","30","24","0.7414655922307136","0.16333333333333333"
"35","3","30","23","0.7447625297979918","0.17333333333333334"
"32","3","0","29","0.9540366592769918","0.23"
"31","3","0","33","0.9621061952290095","0.27"
"36","3","30","20","0.778065111929917","0.2"
"33","3","0","27","0.914933417954888","0.2633333333333333"
"35","3","30","24","0.7420036640670614","0.17666666666666667"
"34","3","30","25","0.7397495263143352","0.17333333333333334"
"31","3","0","34","0.9640224660832564","0.24333333333333335"
"32","3","0","30","0.9577324637835325","0.26"
"33","3","0","28","0.9184750326216331","0.25333333333333335"
"36","3","30","21","0.7844878745009423","0.18333333333333332"
"35","3","30","25","0.742743313563913","0.19"
"34","3","30","26","0.7435951239514972","0.19666666666666666"
"31","3","0","35","0.9697543540166002","0.25666666666666665"
"32","3","0","31","0.960244874783355","0.24333333333333335"
"33","3","0","29","0.9253957375783229","0.24333333333333335"
"36","3","30","22","0.7815375192932931","0.21"
"31","3","0","36","0.9698830685935776","0.23"
"34","3","30","27","0.7490688289770501","0.16"
"35","3","30","26","0.7290293052691799","0.15333333333333332"
"32","3","0","32","0.9604472400219102","0.23"
"36","3","30","23","0.7753902138612664","0.16333333333333333"
"31","3","0","37","0.9715124680402005","0.22"
"33","3","0","30","0.9291819663299004","0.28"
"32","3","0","33","0.9660886270004191","0.22333333333333333"
"35","3","30","27","0.7523636223346796","0.16666666666666666"
"34","3","30","28","0.7483426053979326","0.16666666666666666"
"31","3","0","38","0.9721077251085055","0.21333333333333335"
"33","3","0","31","0.9350983167381459","0.27"
"32","3","0","34","0.9688836068741453","0.23"
"35","3","30","28","0.7710939546523935","0.14"
"31","3","0","39","0.9736007269120073","0.22"
"36","3","30","24","0.7820254763085384","0.21"
"33","3","0","32","0.9425467880225608","0.2866666666666667"
"34","3","30","29","0.7662372626233664","0.20333333333333334"
"32","3","0","35","0.9704794383002454","0.22666666666666666"
"31","3","0","40","0.9747800175184993","0.21"
"35","3","30","29","0.7720506376512981","0.16666666666666666"
"36","3","30","25","0.7944944049559641","0.19666666666666666"
"33","3","0","33","0.945848236253248","0.26"
"32","3","0","36","0.9711313932939788","0.23333333333333334"
"34","3","30","30","0.7541324476356036","0.18666666666666668"
"31","3","0","41","0.9752582293236676","0.2"
"35","3","30","30","0.7552383028876467","0.18333333333333332"
"36","3","30","26","0.7849055114643755","0.17666666666666667"
"34","3","30","31","0.7519483778079897","0.17666666666666667"
"31","3","0","42","0.9753966844134279","0.22"
"33","3","0","34","0.9503021557217775","0.27"
"32","3","0","37","0.973137917550759","0.22666666666666666"
"35","3","30","31","0.7370975783593998","0.19666666666666666"
"31","3","0","43","0.975560798975963","0.21666666666666667"
"34","3","30","32","0.7633068240515837","0.22"
"36","3","30","27","0.7680788967204741","0.19"
"35","3","30","32","0.7487246354945538","0.20333333333333334"
"32","3","0","38","0.9734671184350518","0.20333333333333334"
"33","3","0","35","0.9549222483801685","0.2"
"31","3","0","44","0.9755913158546523","0.24"
"34","3","30","33","0.7546221083564565","0.17"
"35","3","30","33","0.7476154270143202","0.20333333333333334"
"32","3","0","39","0.9779735654144055","0.23666666666666666"
"33","3","0","36","0.955911542546933","0.21"
"36","3","30","28","0.7485590724120058","0.23"
"31","3","0","45","0.9756148986909507","0.21666666666666667"
"34","3","30","34","0.7452136152936919","0.19"
"32","3","0","40","0.9789886499890147","0.22"
"35","3","30","34","0.7538627167693737","0.16666666666666666"
"33","3","0","37","0.9562539196053254","0.20333333333333334"
"36","3","30","29","0.7686979978345722","0.19"
"31","3","0","46","0.976542184504795","0.22666666666666666"
"32","3","0","41","0.9794941491896433","0.19"
"34","3","30","35","0.7275105733206743","0.18333333333333332"
"33","3","0","38","0.9586024911850276","0.18666666666666668"
"35","3","30","35","0.7569932174392953","0.17"
"31","3","0","47","0.9767337352347188","0.22666666666666666"
"36","3","30","30","0.7743772826851146","0.19333333333333333"
"32","3","0","42","0.9801406436676096","0.22333333333333333"
"34","3","30","36","0.739672332595708","0.19333333333333333"
"33","3","0","39","0.9597808462509956","0.19666666666666666"
"35","3","30","36","0.753161555827147","0.21666666666666667"
"31","3","0","48","0.9770159336237488","0.24666666666666667"
"36","3","30","31","0.7772301752605482","0.20333333333333334"
"32","3","0","43","0.9806025695046098","0.22333333333333333"
"34","3","30","37","0.745903811932528","0.18666666666666668"
"31","3","0","49","0.9804997088451328","0.21333333333333335"
"35","3","30","37","0.7507253689453365","0.22666666666666666"
"36","3","30","32","0.7545923502612556","0.19"
"33","3","0","40","0.962031926718517","0.20666666666666667"
"32","3","0","44","0.9806462430849135","0.24"
"31","3","0","50","0.9829214712848559","0.23"
"34","3","30","38","0.7513537913153586","0.19"
"33","3","0","41","0.9639969095147113","0.24"
"36","3","30","33","0.7636137004098869","0.17666666666666667"
"31","3","0","51","0.9834124207518653","0.21"
"34","3","30","39","0.738242455206197","0.19"
"32","3","0","45","0.981074383779616","0.21333333333333335"
"35","3","30","38","0.7525148499950652","0.20666666666666667"
"33","3","0","42","0.9645094081394372","0.26666666666666666"
"36","3","30","34","0.7501450699676204","0.17666666666666667"
"31","3","0","52","0.9842248345058098","0.20666666666666667"
"32","3","0","46","0.981624385820812","0.21666666666666667"
"34","3","30","40","0.7356291189991987","0.18666666666666668"
"35","3","30","39","0.7577144242927055","0.19666666666666666"
"33","3","0","43","0.965960622128764","0.26666666666666666"
"31","3","0","53","0.9846920579059372","0.22666666666666666"
"36","3","30","35","0.7333606921579281","0.2"
"32","3","0","47","0.9819095278782712","0.21"
"34","3","30","41","0.7500498742604841","0.2"
"35","3","30","40","0.7552491979661617","0.17666666666666667"
"33","3","0","44","0.9664330673418745","0.24"
"31","3","0","54","0.9848673430143818","0.25333333333333335"
"32","3","0","48","0.9820333310915593","0.23"
"36","3","30","36","0.7580125159109637","0.19333333333333333"
"33","3","0","45","0.9665942424868439","0.29"
"34","3","30","42","0.7650726350125729","0.15333333333333332"
"35","3","30","41","0.7721503445426747","0.18"
"31","3","0","55","0.985040720052639","0.22666666666666666"
"32","3","0","49","0.9822601185755566","0.23666666666666666"
"36","3","30","37","0.7434244272657952","0.17666666666666667"
"33","3","0","46","0.9691294692952193","0.25666666666666665"
"34","3","30","43","0.7621540860325275","0.18333333333333332"
"35","3","30","42","0.7854624516635977","0.18666666666666668"
"31","3","0","56","0.9852855777694727","0.22"
"32","3","0","50","0.9828631417095651","0.23"
"36","3","30","38","0.7558850375030879","0.17333333333333334"
"33","3","0","47","0.9697189952978313","0.25666666666666665"
"31","3","0","57","0.9857986974610733","0.23666666666666666"
"34","3","30","44","0.7597974215057591","0.15666666666666668"
"35","3","30","43","0.7824242437260182","0.17666666666666667"
"32","3","0","51","0.982915493184557","0.24333333333333335"
"36","3","30","39","0.747998443927976","0.19333333333333333"
"31","3","0","58","0.9858275675422872","0.22666666666666666"
"33","3","0","48","0.9701423367165078","0.2733333333333333"
"32","3","0","52","0.9839019791731658","0.23333333333333334"
"35","3","30","44","0.7687370873651909","0.15"
"34","3","30","45","0.7398179069989234","0.17666666666666667"
"36","3","30","40","0.7668312300949072","0.20666666666666667"
"31","3","0","59","0.9858569263565351","0.23333333333333334"
"32","3","0","53","0.9841264002762938","0.20333333333333334"
"35","3","30","45","0.7617113969335644","0.19333333333333333"
"34","3","30","46","0.7333836684127606","0.15"
"33","3","0","49","0.9743433917565297","0.23333333333333334"
"36","3","30","41","0.7810885918107783","0.21"
"32","3","0","54","0.9843399970052248","0.23333333333333334"
"31","3","0","60","0.9863423985154113","0.19666666666666666"
"35","3","30","46","0.7731147924354453","0.16666666666666666"
"34","3","30","47","0.7354139558919575","0.14666666666666667"
"36","3","30","42","0.7830628289604766","0.22333333333333333"
"33","3","0","50","0.9762545764471645","0.23333333333333334"
"35","3","30","47","0.7577050638907545","0.13666666666666666"
"34","3","30","48","0.7372382812009555","0.15666666666666668"
"31","3","0","61","0.9890392687441513","0.19"
"32","3","0","55","0.9844343079666888","0.21"
"33","3","0","51","0.9767696056826886","0.24666666666666667"
"36","3","30","43","0.7925019256426591","0.21"
"35","3","30","48","0.7792212816899181","0.16666666666666666"
"34","3","30","49","0.7530861243168715","0.13666666666666666"
"32","3","0","56","0.9844783811407912","0.24"
"31","3","0","62","0.9899365250773215","0.19"
"33","3","0","52","0.9782437589449916","0.21"
"36","3","30","44","0.7734189275055547","0.16666666666666666"
"35","3","30","49","0.7851416378851362","0.14"
"32","3","0","57","0.9845467967223084","0.23666666666666666"
"31","3","0","63","0.990199993298208","0.20333333333333334"
"34","3","30","50","0.7507536478388495","0.13333333333333333"
"33","3","0","53","0.98314837129556","0.23333333333333334"
"32","3","0","58","0.9846356135816096","0.19333333333333333"
"31","3","0","64","0.9903280184257831","0.21"
"33","3","0","54","0.9834357961573782","0.23333333333333334"
"35","3","30","50","0.7565149285615855","0.13"
"36","3","30","45","0.7446382526043973","0.18666666666666668"
"34","3","30","51","0.7472781258279465","0.16333333333333333"
"32","3","0","59","0.9863551020780339","0.22"
"33","3","0","55","0.9854753582320697","0.23333333333333334"
"31","3","0","65","0.9904013361185826","0.18333333333333332"
"34","3","30","52","0.7587481106205577","0.16666666666666666"
"35","3","30","51","0.763979860619806","0.17"
"33","3","0","56","0.9862486176864149","0.20333333333333334"
"36","3","30","46","0.7358650000275938","0.18"
"32","3","0","60","0.9867090752201818","0.20333333333333334"
"31","3","0","66","0.9904691141404537","0.21"
"34","3","30","53","0.7513635431358499","0.16333333333333333"
"35","3","30","52","0.7494887809647813","0.16666666666666666"
"32","3","0","61","0.9867868093104261","0.22333333333333333"
"33","3","0","57","0.9884894151654032","0.21333333333333335"
"36","3","30","47","0.7434100546387923","0.15333333333333332"
"31","3","0","67","0.9904881980953745","0.21333333333333335"
"34","3","30","54","0.7526003592591682","0.17333333333333334"
"32","3","0","62","0.9888225491432987","0.2"
"35","3","30","53","0.7604596193637237","0.15333333333333332"
"31","3","0","68","0.9905134864658898","0.20333333333333334"
"33","3","0","58","0.9886210909114154","0.20333333333333334"
"36","3","30","48","0.7587385989611884","0.16666666666666666"
"32","3","0","63","0.9891287285707319","0.19666666666666666"
"34","3","30","55","0.7360396427258981","0.21"
"31","3","0","69","0.99060644398192","0.22666666666666666"
"35","3","30","54","0.7654175815342867","0.13666666666666666"
"36","3","30","49","0.7555370169058702","0.17666666666666667"
"32","3","0","64","0.9891352785888193","0.20333333333333334"
"33","3","0","59","0.9887096650664389","0.18333333333333332"
"31","3","0","70","0.9907526260707656","0.19"
"34","3","30","56","0.7533574939706787","0.20333333333333334"
"35","3","30","55","0.778188328339331","0.17666666666666667"
"36","3","30","50","0.7605750143460916","0.18333333333333332"
"32","3","0","65","0.989135725028766","0.18666666666666668"
"31","3","0","71","0.9910713634325593","0.21666666666666667"
"33","3","0","60","0.9889754107291551","0.21333333333333335"
"34","3","30","57","0.7671200339035558","0.20666666666666667"
"35","3","30","56","0.7724189482728706","0.16"
"32","3","0","66","0.9896052534135792","0.18333333333333332"
"36","3","30","51","0.7777482759619342","0.19"
"31","3","0","72","0.9912549812300144","0.18333333333333332"
"33","3","0","61","0.9893761187727197","0.2"
"34","3","30","58","0.780469705993734","0.18"
"32","3","0","67","0.9898572416499243","0.21666666666666667"
"35","3","30","57","0.7726480966866915","0.16"
"31","3","0","73","0.9915661446301559","0.18666666666666668"
"36","3","30","52","0.7686453653425491","0.19666666666666666"
"33","3","0","62","0.9897152154017542","0.19333333333333333"
"32","3","0","68","0.9902199211912315","0.2"
"31","3","0","74","0.9917179293467584","0.20666666666666667"
"34","3","30","59","0.777579913251054","0.21"
"35","3","30","58","0.7631677196177947","0.16666666666666666"
"33","3","0","63","0.9898056621497409","0.19666666666666666"
"36","3","30","53","0.7786540200561851","0.2"
"32","3","0","69","0.9903818707508297","0.19"
"31","3","0","75","0.9918175552011123","0.22666666666666666"
"34","3","30","60","0.7816212221236651","0.19666666666666666"
"33","3","0","64","0.9898305139106807","0.22"
"35","3","30","59","0.7574051235651992","0.16333333333333333"
"36","3","30","54","0.7623516439480921","0.17666666666666667"
"32","3","0","70","0.9908954876361385","0.22666666666666666"
"31","3","0","76","0.9918774938354832","0.21666666666666667"
"33","3","0","65","0.9898603659090097","0.20666666666666667"
"34","3","30","61","0.7656212509803216","0.24666666666666667"
"35","3","30","60","0.7315998927378261","0.16"
"32","3","0","71","0.9911016183850351","0.22"
"36","3","30","55","0.7625323686027806","0.16"
"31","3","0","77","0.9923953984108679","0.21"
"33","3","0","66","0.9898772448062707","0.22333333333333333"
"34","3","30","62","0.7906096687168928","0.20666666666666667"
"32","3","0","72","0.9911852638368547","0.23666666666666666"
"35","3","30","61","0.7167037260884399","0.17666666666666667"
"31","3","0","78","0.9925717179196553","0.19666666666666666"
"36","3","30","56","0.7556381577172326","0.14666666666666667"
"33","3","0","67","0.9898853601225216","0.20666666666666667"
"32","3","0","73","0.991254176722241","0.23333333333333334"
"34","3","30","63","0.7801377627256387","0.22"
"31","3","0","79","0.9926809483056847","0.19333333333333333"
"35","3","30","62","0.7204110056706027","0.17"
"36","3","30","57","0.7527366870903127","0.18"
"33","3","0","68","0.9898902860588076","0.18666666666666668"
"32","3","0","74","0.9912854163510654","0.21333333333333335"
"31","3","0","80","0.9928035154419177","0.21"
"34","3","30","64","0.7819814631647148","0.21"
"35","3","30","63","0.7361698412935487","0.17"
"33","3","0","69","0.9899033051560029","0.22666666666666666"
"36","3","30","58","0.7360701573176018","0.18"
"32","3","0","75","0.9913948053125204","0.23333333333333334"
"31","3","0","81","0.9929646816173014","0.20666666666666667"
"34","3","30","65","0.7845908382414896","0.2"
"33","3","0","70","0.9899875217044021","0.21"
"35","3","30","64","0.7482549535036618","0.17666666666666667"
"36","3","30","59","0.7356479671110077","0.2"
"32","3","0","76","0.9914204087737303","0.21666666666666667"
"31","3","0","82","0.99309857362518","0.19"
"33","3","0","71","0.9899966640630867","0.19"
"34","3","30","66","0.7645328580314843","0.17666666666666667"
"35","3","30","65","0.7450018543542997","0.17333333333333334"
"32","3","0","77","0.9914452696375458","0.22"
"31","3","0","83","0.9939787065008376","0.18333333333333332"
"36","3","30","60","0.722433602223979","0.23"
"33","3","0","72","0.9900008455855192","0.20333333333333334"
"32","3","0","78","0.9915712775819054","0.21333333333333335"
"34","3","30","67","0.778128091086675","0.15"
"31","3","0","84","0.9942430579765854","0.19333333333333333"
"35","3","30","66","0.7571239939759279","0.18"
"36","3","30","61","0.7179779723318732","0.19666666666666666"
"33","3","0","73","0.99000225144877","0.20333333333333334"
"32","3","0","79","0.9918488924822212","0.19333333333333333"
"31","3","0","85","0.9943116990289569","0.19333333333333333"
"34","3","30","68","0.7857071957046725","0.16333333333333333"
"35","3","30","67","0.7712274745632578","0.16"
"36","3","30","62","0.710170075971836","0.2"
"33","3","0","74","0.9907658417949001","0.20333333333333334"
"31","3","0","86","0.9944485152078693","0.19333333333333333"
"32","3","0","80","0.9921814792176137","0.23"
"34","3","30","69","0.7873353932331985","0.17666666666666667"
"35","3","30","68","0.7680475999067864","0.18666666666666668"
"33","3","0","75","0.9908014024620684","0.22666666666666666"
"36","3","30","63","0.7213557468668972","0.19"
"31","3","0","87","0.9945675347769553","0.18333333333333332"
"32","3","0","81","0.9923258283029446","0.21333333333333335"
"34","3","30","70","0.7658817316855981","0.17666666666666667"
"35","3","30","69","0.7665699690557365","0.22333333333333333"
"33","3","0","76","0.9908159618353946","0.21666666666666667"
"31","3","0","88","0.9946451387508379","0.19666666666666666"
"32","3","0","82","0.9924330395359018","0.2"
"36","3","30","64","0.7338430306399548","0.18666666666666668"
"31","3","0","89","0.9946992057865189","0.22"
"34","3","30","71","0.7554226123314678","0.18666666666666668"
"35","3","30","70","0.7536575670730851","0.20666666666666667"
"32","3","0","83","0.992504740716868","0.20333333333333334"
"33","3","0","77","0.9915424036701966","0.22"
"36","3","30","65","0.7312841723515019","0.19333333333333333"
"31","3","0","90","0.9947299486854977","0.18666666666666668"
"32","3","0","84","0.9925383377209355","0.19666666666666666"
"33","3","0","78","0.9915942837476286","0.18666666666666668"
"34","3","30","72","0.7443313086329927","0.18666666666666668"
"35","3","30","71","0.773369014751633","0.24"
"31","3","0","91","0.9947475483507966","0.19666666666666666"
"32","3","0","85","0.9925500331857096","0.22333333333333333"
"36","3","30","66","0.7241199309160332","0.18333333333333332"
"33","3","0","79","0.9915919951535364","0.19333333333333333"
"31","3","0","92","0.9948026018320507","0.18"
"32","3","0","86","0.9925539690649411","0.21666666666666667"
"33","3","0","80","0.9916192706796394","0.20333333333333334"
"36","3","30","67","0.7694586094516848","0.2"
"31","3","0","93","0.9948428767246421","0.16666666666666666"
"35","3","30","72","0.7668567818274554","0.20666666666666667"
"32","3","0","87","0.992559529152012","0.22333333333333333"
"34","3","30","73","0.7359280004322623","0.18666666666666668"
"36","3","30","68","0.769007893704616","0.15333333333333332"
"31","3","0","94","0.9948611570326167","0.17"
"33","3","0","81","0.9916447978130308","0.19666666666666666"
"32","3","0","88","0.992562752516546","0.21666666666666667"
"35","3","30","73","0.7833215351376531","0.21333333333333335"
"34","3","30","74","0.74955096770446","0.21"
"33","3","0","82","0.9916664126170304","0.21"
"31","3","0","95","0.9948624526543597","0.19"
"32","3","0","89","0.9925641090592614","0.22333333333333333"
"36","3","30","69","0.7537636339438301","0.19"
"35","3","30","74","0.7924292193457141","0.23"
"34","3","30","75","0.7303613002984655","0.21333333333333335"
"33","3","0","83","0.991693099630928","0.18333333333333332"
"31","3","0","96","0.9948576642336566","0.20333333333333334"
"32","3","0","90","0.9925644742920743","0.22"
"36","3","30","70","0.7452257439838481","0.15"
"35","3","30","75","0.7949625956346855","0.25666666666666665"
"31","3","0","97","0.9950653598571205","0.18666666666666668"
"33","3","0","84","0.9917732149371633","0.20666666666666667"
"32","3","0","91","0.9925649508555328","0.21"
"34","3","30","76","0.7319530735834091","0.21666666666666667"
"36","3","30","71","0.7554182956637352","0.16666666666666666"
"31","3","0","98","0.9950940329630065","0.17"
"35","3","30","76","0.7784198833403075","0.19"
"32","3","0","92","0.9925654145662998","0.21333333333333335"
"33","3","0","85","0.9919981594631543","0.19666666666666666"
"34","3","30","77","0.7472025459264482","0.20666666666666667"
"31","3","0","99","0.9950981275218089","0.17666666666666667"
"36","3","30","72","0.7518588892128975","0.18666666666666668"
"32","3","0","93","0.9936325175645643","0.19333333333333333"
"33","3","0","86","0.9920809157338915","0.18333333333333332"
"35","3","30","77","0.7769374398025923","0.21666666666666667"
"34","3","30","78","0.7396890157970905","0.22666666666666666"
"31","3","0","100","0.9951687711563829","0.16333333333333333"
"37","3","60","0","0.036830230889002294","0"
"32","3","0","94","0.9946523473398895","0.19333333333333333"
"33","3","0","87","0.9921021817853091","0.20666666666666667"
