"BehaviorSpace results (NetLogo 6.2.2)"
"creative_quick.nlogo"
"cd-run-step-2"
"09/28/2022 13:48:47:329 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","num","step-size","num-directions","[step]","get-msd","step-size * sqrt ticks"
"10","100","2","4","97","10.355372113896726","19.697715603592208"
"1","100","1","3","3041","24.59581634556249","55.14526271584895"
"3","100","1","5","3903","24.101622607956724","62.473994589749104"
"9","100","2","3","532","22.402779441138733","46.130250378683186"
"8","100","1.5","6","1180","22.834604536839525","51.526692111953"
"11","100","2","5","82","11.665857782082705","18.110770276274835"
"10","100","2","4","98","10.351905132837652","19.79898987322333"
"1","100","1","3","3042","24.588446018979234","55.154328932550705"
"3","100","1","5","3904","24.157552428141734","62.48199740725323"
"8","100","1.5","6","1181","22.872606975170587","51.548520832318744"
"11","100","2","5","83","11.72614288304981","18.2208671582886"
"9","100","2","3","533","22.339460619279777","46.17358552246078"
"10","100","2","4","99","10.335402771267606","19.8997487421324"
"10","100","2","4","100","10.280631126524082","20"
"9","100","2","3","534","22.42389979191555","46.216880033165374"
"11","100","2","5","84","11.730568139698796","18.33030277982336"
"1","100","1","3","3043","24.637857756980655","55.163393659201205"
"3","100","1","5","3905","24.092065185402415","62.489999199871974"
"8","100","1.5","6","1182","22.859237599635406","51.57034031301325"
"10","100","2","4","101","10.462514951070897","20.09975124224178"
"11","100","2","5","85","11.638641006879341","18.439088914585774"
"9","100","2","3","535","22.648929965128453","46.26013402488151"
"3","100","1","5","3906","24.082962651937756","62.49799996799898"
"1","100","1","3","3044","24.683340029255206","55.17245689653489"
"10","100","2","4","102","10.656066355395069","20.199009876724155"
"11","100","2","5","86","11.792431777941518","18.547236990991408"
"9","100","2","3","536","22.73863444214317","46.3033476111609"
"3","100","1","5","3907","24.06912207796097","62.505999712027645"
"8","100","1.5","6","1183","22.926655171660073","51.59215056575952"
"10","100","2","4","103","10.66460377330571","20.29778313018444"
"1","100","1","3","3045","24.68245981104646","55.18151864528558"
"11","100","2","5","87","11.693304041879045","18.65475810617763"
"9","100","2","3","537","22.8026259560612","46.34652090502587"
"8","100","1.5","6","1184","22.907254357700154","51.61395160225576"
"3","100","1","5","3908","24.048178157572274","62.51399843235114"
"10","100","2","4","104","10.698980274813811","20.396078054371138"
"1","100","1","3","3046","24.724296557578132","55.190578906186516"
"11","100","2","5","88","11.807274168415896","18.76166303929372"
"9","100","2","3","538","22.94273439494306","46.389654018972806"
"3","100","1","5","3909","24.07986582108335","62.52199612936234"
"8","100","1.5","6","1185","23.006632737530936","51.635743434175524"
"10","100","2","4","105","10.677483960404373","20.493901531919196"
"1","100","1","3","3047","24.733197983768648","55.19963767997033"
"11","100","2","5","89","11.933726555974486","18.867962264113206"
"9","100","2","3","539","23.03958503677854","46.4327470649756"
"3","100","1","5","3910","24.043526599590674","62.52999280345393"
"8","100","1.5","6","1186","22.969870125430006","51.65752607316769"
"10","100","2","4","106","10.720857405927097","20.591260281974"
"1","100","1","3","3048","24.756487976540573","55.20869496736904"
"3","100","1","5","3911","24.004364123028665","62.53798845501828"
"11","100","2","5","90","11.89713300469796","18.973665961010276"
"9","100","2","3","540","23.095312631134806","46.475800154489"
"8","100","1.5","6","1187","22.9330175976847","51.67929953085665"
"10","100","2","4","107","10.831798238228016","20.688160865577203"
"3","100","1","5","3912","23.998841026213224","62.545983084447556"
"1","100","1","3","3049","24.77637444274729","55.21775076911409"
"8","100","1.5","6","1188","22.848029908295256","51.70106381884226"
"9","100","2","3","541","23.04901722697338","46.51881339845203"
"11","100","2","5","91","11.914238996297582","19.078784028338912"
"10","100","2","4","108","10.899166801475182","20.784609690826528"
"3","100","1","5","3913","23.954046145759495","62.55397669213365"
"1","100","1","3","3050","24.651916702594335","55.226805085936306"
"8","100","1.5","6","1189","22.783836797954354","51.722818948699995"
"9","100","2","3","542","23.222384824188346","46.561786907291264"
"11","100","2","5","92","11.967963962809886","19.183326093250876"
"10","100","2","4","109","11.003818890944759","20.8806130178211"
"3","100","1","5","3914","23.974827546027242","62.56196927846821"
"1","100","1","3","3051","24.639142016572144","55.235857918565905"
"8","100","1.5","6","1190","22.943234450874794","51.74456493198102"
"3","100","1","5","3915","24.008228720742732","62.56996084384263"
"9","100","2","3","543","23.096215672106837","46.604720790924176"
"10","100","2","4","110","11.080027965426336","20.97617696340303"
"11","100","2","5","93","11.98408245567547","19.28730152198591"
"8","100","1.5","6","1191","22.95414967387138","51.76630178021219"
"1","100","1","3","3052","24.661784891764277","55.24490926773253"
"3","100","1","5","3916","24.042691895668607","62.57795138864806"
"10","100","2","4","111","11.086401400651548","21.071307505705477"
"8","100","1.5","6","1192","22.94052788955765","51.7880295048962"
"9","100","2","3","544","23.14788526718334","46.647615158762406"
"11","100","2","5","94","12.063581410069617","19.390719429665317"
"3","100","1","5","3917","24.020823656150665","62.5859409132754"
"1","100","1","3","3053","24.725516226679726","55.25395913416522"
"10","100","2","4","112","11.163703003285557","21.166010488516726"
"8","100","1.5","6","1193","23.002883202679175","51.80974811751163"
"11","100","2","5","95","12.241492414924906","19.493588689617926"
"3","100","1","5","3918","23.969904912526093","62.5939294181153"
"1","100","1","3","3054","24.77217973642268","55.263007518592396"
"9","100","2","3","545","23.16236565015603","46.69047011971501"
"10","100","2","4","113","11.123724297416844","21.2602916254693"
"8","100","1.5","6","1194","22.96583128756811","51.83145762951298"
"3","100","1","5","3919","23.967587207535928","62.601916903558156"
"11","100","2","5","96","12.213796880996194","19.595917942265423"
"1","100","1","3","3055","24.7183268036123","55.27205442174191"
"9","100","2","3","546","23.142523561340187","46.73328578219169"
"8","100","1.5","6","1195","22.99707148385066","51.85315805233081"
"10","100","2","4","114","11.217300100702687","21.354156504062622"
"3","100","1","5","3920","23.908740314660093","62.609903369994115"
"1","100","1","3","3056","24.717795959023917","55.281099844341014"
"11","100","2","5","97","12.419059651635088","19.697715603592208"
"8","100","1.5","6","1196","23.00813166976388","51.87484939737175"
"3","100","1","5","3921","23.941878536073606","62.617888817813075"
"9","100","2","3","547","23.166519505057835","46.776062254106"
"10","100","2","4","115","11.297503236604973","21.447610589527216"
"1","100","1","3","3057","24.691799289931623","55.29014378711634"
"8","100","1.5","6","1197","23.082837079094322","51.89653167601858"
"11","100","2","5","98","12.607922470849319","19.79898987322333"
"10","100","2","4","116","11.375053375460963","21.540659228538015"
"9","100","2","3","548","23.194048337466917","46.8187996428785"
"1","100","1","3","3058","24.641063589975833","55.299186250793966"
"8","100","1.5","6","1198","23.14598495155212","51.91820489963034"
"10","100","2","4","117","11.380799586326757","21.633307652783937"
"11","100","2","5","99","12.65518729211471","19.8997487421324"
"9","100","2","3","549","23.280908098738827","46.861498055439924"
"1","100","1","3","3059","24.648700693194684","55.308227236099334"
"8","100","1.5","6","1199","22.98941507838829","51.939869079542355"
"10","100","2","4","118","11.408086630965057","21.72556098240043"
"9","100","2","3","550","23.10683454011345","46.9041575982343"
"11","100","2","5","100","12.726415052316456","20"
"3","100","1","5","3922","23.91802060648771","62.625873247404705"
"1","100","1","3","3060","24.648529750061655","55.31726674375732"
"8","100","1.5","6","1200","22.97708596956322","51.96152422706632"
"10","100","2","4","119","11.427557255841288","21.817424229271428"
"3","100","1","5","3923","23.90046877723213","62.63385665915839"
"11","100","2","5","101","12.778780252515142","20.09975124224178"
"9","100","2","3","551","22.984383195963705","46.94677837722201"
"1","100","1","3","3061","24.624815458654854","55.326304774492215"
"8","100","1.5","6","1201","22.92896984060578","51.98317035349037"
"10","100","2","4","120","11.460325880073874","21.908902300206645"
"3","100","1","5","3924","23.87399432022076","62.6418390534633"
"9","100","2","3","552","23.066227688022106","46.98936049788292"
"11","100","2","5","102","12.690413499237867","20.199009876724155"
"8","100","1.5","6","1202","22.906075478006453","52.00480747007914"
"1","100","1","3","3062","24.613043553061736","55.33534132902769"
"10","100","2","4","121","11.49352023633411","22"
"3","100","1","5","3925","23.84607093985331","62.64982043070834"
"9","100","2","3","553","22.996924092002068","47.031904065219386"
"11","100","2","5","103","12.837706030819406","20.29778313018444"
"8","100","1.5","6","1203","22.90576173432159","52.02643558807387"
"1","100","1","3","3063","24.64519232662159","55.344376408086845"
"3","100","1","5","3926","23.857139219528403","62.65780079128216"
"10","100","2","4","122","11.635943078375822","22.090722034374522"
"8","100","1.5","6","1204","22.89369527808994","52.04805471869241"
"9","100","2","3","554","22.978168445968915","47.07440918375928"
"11","100","2","5","104","12.871743203580515","20.396078054371138"
"1","100","1","3","3064","24.61979724631051","55.35341001239219"
"10","100","2","4","123","11.66089320370941","22.181073012818835"
"3","100","1","5","3927","23.852558704435346","62.66578013557319"
"8","100","1.5","6","1205","22.952485218067824","52.06966487312935"
"9","100","2","3","555","22.948102059230084","47.11687595755899"
"1","100","1","3","3065","24.547451383705397","55.362442142665635"
"3","100","1","5","3928","23.912783909000705","62.67375846396959"
"11","100","2","5","105","13.02493943388334","20.493901531919196"
"10","100","2","4","124","11.641721168557153","22.271057451320086"
"8","100","1.5","6","1206","22.919493017536674","52.09126606255601"
"9","100","2","3","556","23.124273935910537","47.15930449020638"
"1","100","1","3","3066","24.554639385821798","55.37147279962851"
"3","100","1","5","3929","23.853102424620637","62.68173577685928"
"11","100","2","5","106","13.221612730061947","20.591260281974"
"8","100","1.5","6","1207","22.931941345608102","52.11285829812063"
"10","100","2","4","125","11.637598998081797","22.360679774997898"
"3","100","1","5","3930","23.861493485025633","62.68971207462992"
"1","100","1","3","3067","24.580210823139552","55.380501984001555"
"9","100","2","3","557","23.086850929176535","47.20169488482379"
"8","100","1.5","6","1208","22.981356689598673","52.1344415909483"
"11","100","2","5","107","13.22871899243998","20.688160865577203"
"10","100","2","4","126","11.88530216298961","22.44994432064365"
"3","100","1","5","3931","23.842381019031418","62.69768735766894"
"1","100","1","3","3068","24.600701155782875","55.389529696504916"
"8","100","1.5","6","1209","23.02229993363061","52.15601595214113"
"9","100","2","3","558","22.97846094889557","47.24404724407086"
"10","100","2","4","127","11.98356069904256","22.538855339169288"
"11","100","2","5","108","13.293817246029125","20.784609690826528"
"3","100","1","5","3932","23.85119219648824","62.70566162636353"
"1","100","1","3","3069","24.620981031645478","55.39855593785816"
"8","100","1.5","6","1210","23.020625811897524","52.177581392778265"
"3","100","1","5","3933","23.809857886264183","62.71363488110062"
"10","100","2","4","128","12.05736856746341","22.627416997969522"
"11","100","2","5","109","13.351576375005205","20.8806130178211"
"9","100","2","3","559","22.94251240581665","47.286361670147556"
"8","100","1.5","6","1211","22.963993962209987","52.19913792391594"
"1","100","1","3","3070","24.59142360998706","55.40758070878027"
"10","100","2","4","129","12.247446686475262","22.715633383201094"
"3","100","1","5","3934","23.821774251428064","62.72160712226688"
"11","100","2","5","110","13.355005707991381","20.97617696340303"
"9","100","2","3","560","23.15010486523943","47.32863826479693"
"8","100","1.5","6","1212","23.010360103937458","52.22068555658764"
"1","100","1","3","3071","24.557837786058364","55.41660400998964"
"3","100","1","5","3935","23.8481286954158","62.72957835024878"
"10","100","2","4","130","12.331075883512371","22.80350850198276"
"11","100","2","5","111","13.49216837518784","21.071307505705477"
"8","100","1.5","6","1213","22.950755444786697","52.242224301803994"
"1","100","1","3","3072","24.58255584858456","55.42562584220407"
"3","100","1","5","3936","23.91560939679029","62.73754856543249"
"9","100","2","3","561","23.09571388376475","47.37087712930804"
"10","100","2","4","131","12.439357574880537","22.891046284519195"
"8","100","1.5","6","1214","22.986044668209285","52.263754170553035"
"11","100","2","5","112","13.72223289845666","21.166010488516726"
"3","100","1","5","3937","23.879232938054972","62.74551776820397"
"1","100","1","3","3073","24.575527208674906","55.4346462061408"
"9","100","2","3","562","23.123524726726348","47.41307836451879"
"10","100","2","4","132","12.493511651255652","22.978250586152114"
"8","100","1.5","6","1215","22.982631227035046","52.28527517380012"
"11","100","2","5","113","13.894955438351822","21.2602916254693"
"1","100","1","3","3074","24.513642648986682","55.44366510251645"
"3","100","1","5","3938","23.895264204368317","62.75348595894893"
"9","100","2","3","563","23.185327209944276","47.45524207081869"
"10","100","2","4","133","12.447461070294594","23.065125189341593"
"8","100","1.5","6","1216","22.951273529345503","52.30678732248809"
"11","100","2","5","114","13.988085014864616","21.354156504062622"
"1","100","1","3","3075","24.629496357227286","55.452682532047085"
"3","100","1","5","3939","23.892625602622893","62.76145313805282"
"10","100","2","4","134","12.345794950545699","23.15167380558045"
"9","100","2","3","564","23.163165057028866","47.49736834815167"
"8","100","1.5","6","1217","22.987163701516906","52.32829062753723"
"3","100","1","5","3940","23.900880359128205","62.76941930590086"
"11","100","2","5","115","14.020097049298252","21.447610589527216"
"1","100","1","3","3076","24.631941979297608","55.46169849544819"
"10","100","2","4","135","12.342297006360376","23.2379000772445"
"8","100","1.5","6","1218","23.00400886521884","52.34978509984544"
"9","100","2","3","565","23.138715859191876","47.53945729601885"
"3","100","1","5","3941","23.894336240812027","62.77738446287803"
"1","100","1","3","3077","24.625723008390104","55.47071299343465"
"11","100","2","5","116","14.180859655212899","21.540659228538015"
"8","100","1.5","6","1219","23.038566836958125","52.371270750288275"
"10","100","2","4","136","12.409351344214167","23.323807579381203"
"9","100","2","3","566","23.106966891880575","47.58150901348127"
"3","100","1","5","3942","23.951718217745853","62.78534860936905"
"11","100","2","5","117","14.28073459513774","21.633307652783937"
"1","100","1","3","3078","24.63253977066776","55.47972602672079"
"10","100","2","4","137","12.295589170499921","23.40939982143925"
"3","100","1","5","3943","23.970409521522704","62.7933117457584"
"8","100","1.5","6","1220","23.122018120434824","52.39274758971894"
"9","100","2","3","567","23.014481973007154","47.62352359916263"
"11","100","2","5","118","14.312157420317995","21.72556098240043"
"1","100","1","3","3079","24.696064161245157","55.48873759602033"
"10","100","2","4","138","12.356716704228988","23.49468024894146"
"3","100","1","5","3944","24.012699571429792","62.80127387243033"
"8","100","1.5","6","1221","23.074368136914813","52.41421562896844"
"9","100","2","3","568","22.936723376274294","47.66550115125194"
"11","100","2","5","119","14.495822501201857","21.817424229271428"
"3","100","1","5","3945","24.017877322833293","62.80923498976882"
"10","100","2","4","139","12.36949632926435","23.57965224510319"
"1","100","1","3","3080","24.682674094524295","55.49774770204643"
"8","100","1.5","6","1222","23.06253532410738","52.4356748788456"
"9","100","2","3","569","22.800561506049515","47.70744176750625"
"3","100","1","5","3946","24.02620499510455","62.81719509815764"
"11","100","2","5","120","14.541180671297397","21.908902300206645"
"1","100","1","3","3081","24.789956060370805","55.50675634551167"
"10","100","2","4","140","12.57411182902269","23.664319132398465"
"8","100","1.5","6","1223","23.139139754938075","52.45712535013713"
"9","100","2","3","570","22.916241400357492","47.74934554525329"
"3","100","1","5","3947","23.962640017777172","62.82515419798029"
"11","100","2","5","121","14.480424428670018","22"
"1","100","1","3","3082","24.7785652150908","55.51576352712804"
"10","100","2","4","141","12.68486801003661","23.748684174075834"
"8","100","1.5","6","1224","23.1031755060995","52.478567053607705"
"3","100","1","5","3948","23.953176112183122","62.83311228962003"
"9","100","2","3","571","22.990484954941746","47.791212581394085"
"11","100","2","5","122","14.617881035964505","22.090722034374522"
"8","100","1.5","6","1225","23.085445177252357","52.5"
"1","100","1","3","3083","24.782060027088544","55.52476924760696"
"10","100","2","4","142","12.809897232237294","23.83275057562597"
"3","100","1","5","3949","23.913056793449663","62.8410693734599"
"9","100","2","3","572","22.95395002176027","47.83304297240559"
"11","100","2","5","123","14.707280943520432","22.181073012818835"
"8","100","1.5","6","1226","23.03476282605567","52.521424200034794"
"3","100","1","5","3950","23.91573409389008","62.849025449882674"
"10","100","2","4","143","12.82013113584113","23.916521486202797"
"1","100","1","3","3084","24.811897722653978","55.53377350765928"
"9","100","2","3","573","23.065195065214528","47.8748368143433"
"11","100","2","5","124","14.86746297074307","22.271057451320086"
"3","100","1","5","3951","23.910057906819528","62.85698051927089"
"8","100","1.5","6","1227","23.036148371916568","52.54283966441098"
"10","100","2","4","144","12.860605197872477","24"
"1","100","1","3","3085","24.79284892835374","55.54277630799526"
"9","100","2","3","574","23.12298975946037","47.916594202843754"
"11","100","2","5","125","14.853003304773406","22.360679774997898"
"3","100","1","5","3952","23.975926503140077","62.864934582006846"
"8","100","1.5","6","1228","23.033129774672386","52.5642464038057"
"10","100","2","4","145","12.848494807455397","24.08318915758459"
"1","100","1","3","3086","24.839660741789253","55.5517776493246"
"3","100","1","5","3953","23.93991451258013","62.8728876384726"
"11","100","2","5","126","14.884606837463393","22.44994432064365"
"10","100","2","4","146","12.861752176286986","24.166091947189145"
"9","100","2","3","575","23.126633799852108","47.958315233127195"
"8","100","1.5","6","1229","23.004691601099562","52.58564442887432"
"3","100","1","5","3954","23.896660234284592","62.88083968904996"
"1","100","1","3","3087","24.796481246640038","55.560777532356404"
"11","100","2","5","127","14.811484169631107","22.538855339169288"
"10","100","2","4","147","12.976448886049035","24.24871130596428"
"8","100","1.5","6","1230","22.982611897817858","52.607033750250544"
"3","100","1","5","3955","23.90359637424991","62.8887907341205"
"9","100","2","3","576","23.036205952036955","48"
"1","100","1","3","3088","24.806322618734228","55.569775957799216"
"10","100","2","4","148","12.89606204213551","24.331050121192877"
"11","100","2","5","128","14.876063679930114","22.627416997969522"
"8","100","1.5","6","1231","23.0361425708702","52.6284143785465"
"3","100","1","5","3956","23.86285767200697","62.89674077406555"
"9","100","2","3","577","22.9286719317972","48.041648597857254"
"1","100","1","3","3089","24.806458002597434","55.57877292636101"
"10","100","2","4","149","12.87238661098357","24.413111231467404"
"11","100","2","5","129","14.869250821258342","22.715633383201094"
"8","100","1.5","6","1232","23.027186477347357","52.64978632435273"
"3","100","1","5","3957","23.860677237955976","62.90468980926621"
"9","100","2","3","578","22.89693702112663","48.08326112068523"
"10","100","2","4","150","12.985492822790537","24.49489742783178"
"11","100","2","5","130","14.990972781656417","22.80350850198276"
"8","100","1.5","6","1233","23.04803764195822","52.671149598238316"
"9","100","2","3","579","22.94149180827302","48.12483766206386"
"3","100","1","5","3958","23.838881219079283","62.91263784010332"
"1","100","1","3","3090","24.808956131819187","55.58776843874919"
"10","100","2","4","151","13.243954543244978","24.576411454889016"
"11","100","2","5","131","15.074921487799326","22.891046284519195"
"8","100","1.5","6","1234","23.0522066291495","52.69250421075089"
"3","100","1","5","3959","23.80388885852096","62.92058486695749"
"9","100","2","3","580","22.916236498546983","48.16637831516918"
"1","100","1","3","3091","24.736087807679954","55.59676249567055"
"10","100","2","4","152","13.1877772887789","24.657656011875904"
"11","100","2","5","132","15.161027325410675","22.978250586152114"
"8","100","1.5","6","1235","23.07998321330619","52.71385017241674"
"9","100","2","3","581","22.91958139852318","48.2078831727758"
"10","100","2","4","153","13.26378942879556","24.73863375370596"
"1","100","1","3","3092","24.75356124961632","55.60575509783138"
"11","100","2","5","133","15.071107849880072","23.065125189341593"
"8","100","1.5","6","1236","23.025722287238345","52.73518749374084"
"3","100","1","5","3960","23.737631538172554","62.928530890209096"
"9","100","2","3","582","22.900612657461124","48.249352327259274"
"10","100","2","4","154","13.291507808255016","24.819347291981714"
"3","100","1","5","3961","23.795350520974594","62.93647591023825"
"11","100","2","5","134","15.045080597070854","23.15167380558045"
"8","100","1.5","6","1237","22.993791004361057","52.75651618520692"
"10","100","2","4","155","13.31636961735174","24.899799195977465"
"9","100","2","3","583","23.016154290025472","48.29078587059855"
"3","100","1","5","3962","23.786614463532086","62.94441992742486"
"11","100","2","5","135","14.947897174188482","23.2379000772445"
"8","100","1.5","6","1238","23.054068854347708","52.77783625727754"
"10","100","2","4","156","13.36767173997854","24.979991993593593"
"9","100","2","3","584","23.02272864855211","48.33218389437829"
"3","100","1","5","3963","23.82863386070717","62.95236294214857"
"11","100","2","5","136","15.075994447730947","23.323807579381203"
"8","100","1.5","6","1239","23.042328703246493","52.79914772039413"
"1","100","1","3","3093","24.721145620104295","55.614746245937326"
"10","100","2","4","157","13.350365280622709","25.059928172283335"
"3","100","1","5","3964","23.842946728939275","62.960304954788775"
"9","100","2","3","585","22.845717488612305","48.373546489791295"
"11","100","2","5","137","15.146355386552909","23.40939982143925"
"10","100","2","4","158","13.428936777599725","25.13961017995307"
"8","100","1.5","6","1240","23.027443305998084","52.820450584977024"
"3","100","1","5","3965","23.779325960571448","62.96824596572466"
"9","100","2","3","586","22.844528687981676","48.41487374764082"
"11","100","2","5","138","15.270696959417998","23.49468024894146"
"10","100","2","4","159","13.530504724529509","25.219040425836983"
"8","100","1.5","6","1241","22.984143435261444","52.84174486142561"
"1","100","1","3","3094","24.727221273217","55.62373594069352"
"3","100","1","5","3966","23.84707355158597","62.976185975335156"
"9","100","2","3","587","22.888325257366386","48.45616575834287"
"11","100","2","5","139","15.178739888643353","23.57965224510319"
"10","100","2","4","160","13.517051594259105","25.298221281347036"
"3","100","1","5","3967","23.872315508534378","62.984124983998946"
"8","100","1.5","6","1242","23.046142390909075","52.86303056011828"
"1","100","1","3","3095","24.71225651147159","55.632724182804495"
"9","100","2","3","588","22.91585930622196","48.49742261192856"
"11","100","2","5","140","15.237055155651062","23.664319132398465"
"10","100","2","4","161","13.603039313921595","25.37715508089904"
"3","100","1","5","3968","23.840190810159278","62.99206299209449"
"8","100","1.5","6","1243","23.139645800739434","52.88430769141259"
"1","100","1","3","3096","24.688081352053164","55.641710972974224"
"9","100","2","3","589","22.939132589800884","48.53864439804639"
"10","100","2","4","162","13.7198484215706","25.45584412271571"
"11","100","2","5","141","15.320219042259598","23.748684174075834"
"3","100","1","5","3969","23.904271691968738","63"
"8","100","1.5","6","1244","23.186678903647017","52.905576265645195"
"1","100","1","3","3097","24.680940031588683","55.65069631190611"
"10","100","2","4","163","13.866474395295771","25.534290669607408"
"11","100","2","5","142","15.461851890743228","23.83275057562597"
"9","100","2","3","590","23.023403491438465","48.579831205964474"
"3","100","1","5","3970","23.92262938725126","63.00793600809346"
"8","100","1.5","6","1245","23.23883096346063","52.926836293132055"
"10","100","2","4","164","13.945731613934383","25.612496949731394"
"1","100","1","3","3098","24.701474401780793","55.65968020030299"
"8","100","1.5","6","1246","23.303680264694837","52.94808778416838"
"11","100","2","5","143","15.54918331889391","23.916521486202797"
"9","100","2","3","591","22.985831994279415","48.620983124572874"
"10","100","2","4","165","13.901942072146738","25.69046515733026"
"1","100","1","3","3099","24.674825579145526","55.66866263886712"
"3","100","1","5","3971","23.919168488521755","63.0158710167526"
"8","100","1.5","6","1247","23.283813656254193","52.96933074902873"
"11","100","2","5","144","15.509620386372598","24"
"10","100","2","4","166","13.992055658871623","25.768197453450252"
"9","100","2","3","592","23.023825980361757","48.662100242385755"
"3","100","1","5","3972","23.87115411126347","63.02380502635492"
"8","100","1.5","6","1248","23.302875031154556","52.990565197967086"
"10","100","2","4","167","14.007940273528504","25.84569596664017"
"1","100","1","3","3100","24.6889616356306","55.67764362830022"
"11","100","2","5","145","15.500521174700022","24.08318915758459"
"9","100","2","3","593","23.04349851607812","48.703182647543684"
"3","100","1","5","3973","23.924871993502173","63.0317380372777"
"8","100","1.5","6","1249","23.445729351913887","53.011791141216875"
"10","100","2","4","168","13.998394348788784","25.92296279363144"
"1","100","1","3","3101","24.69322621322891","55.68662316930342"
"11","100","2","5","146","15.521496020031256","24.166091947189145"
"9","100","2","3","594","23.052894604197856","48.744230427815765"
"3","100","1","5","3974","23.89697100036421","63.03967004989794"
"10","100","2","4","169","14.028257522341908","26"
"8","100","1.5","6","1250","23.526041129616566","53.033008588991066"
"1","100","1","3","3102","24.704473318654173","55.695601262577284"
"3","100","1","5","3975","23.907498976659042","63.047601064592456"
"11","100","2","5","147","15.631344394559287","24.24871130596428"
"9","100","2","3","595","23.109320867375512","48.78524367060187"
"10","100","2","4","170","14.035188138488735","26.076809620810597"
"1","100","1","3","3103","24.707147729044404","55.70457790882182"
"3","100","1","5","3976","23.866501219179465","63.05553108173778"
"11","100","2","5","148","15.590273274305236","24.331050121192877"
"10","100","2","4","171","14.06629020683776","26.153393661244042"
"9","100","2","3","596","23.107267031455105","48.82622246293481"
"3","100","1","5","3977","23.902712575542957","63.06346010171025"
"1","100","1","3","3104","24.69729178533747","55.71355310873648"
"10","100","2","4","172","14.192539081059628","26.229754097208"
"11","100","2","5","149","15.567701146697724","24.413111231467404"
"9","100","2","3","597","23.11609023005306","48.86716689148246"
"3","100","1","5","3978","23.82270761795399","63.071388124885914"
"10","100","2","4","173","14.183005638083527","26.30589287593181"
"11","100","2","5","150","15.597419040322746","24.49489742783178"
"9","100","2","3","598","23.1031232059975","48.908077042549934"
"1","100","1","3","3105","24.670789748386937","55.72252686302013"
"3","100","1","5","3979","23.860334091507447","63.079315151640635"
"10","100","2","4","174","14.226839323185004","26.38181191654584"
"11","100","2","5","151","15.614700852998608","24.576411454889016"
"8","100","1.5","6","1251","23.57018116725099","53.05421755148218"
"9","100","2","3","599","22.969794753314495","48.948953002081666"
"3","100","1","5","3980","23.807102821126435","63.08724118235002"
"1","100","1","3","3106","24.658410055410087","55.731499172371095"
"10","100","2","4","175","14.396011877461794","26.457513110645905"
"11","100","2","5","152","15.55505993378613","24.657656011875904"
"8","100","1.5","6","1252","23.628605360807935","53.075418038862395"
"9","100","2","3","600","22.948471544343334","48.98979485566356"
"3","100","1","5","3981","23.80496375877009","63.095166217389426"
"10","100","2","4","176","14.538870625597232","26.5329983228432"
"1","100","1","3","3107","24.74675316688849","55.74047003748713"
"11","100","2","5","153","15.46828396199222","24.73863375370596"
"8","100","1.5","6","1253","23.70296828625775","53.09661006128357"
"3","100","1","5","3982","23.820594836439927","63.103090257134"
"9","100","2","3","601","22.896161307146816","49.03060268852505"
"10","100","2","4","177","14.57902569172614","26.60826939130014"
"1","100","1","3","3108","24.748708953278133","55.749439459065414"
"3","100","1","5","3983","23.77651825022861","63.111013301958636"
"11","100","2","5","154","15.524627590954001","24.819347291981714"
"8","100","1.5","6","1254","23.675476435949435","53.11779362887732"
"9","100","2","3","602","22.77496095445327","49.07137658554119"
"10","100","2","4","178","14.594789564138035","26.68332812825267"
"1","100","1","3","3109","24.76459742418541","55.758407437802596"
"3","100","1","5","3984","23.811178667347153","63.118935352238"
"11","100","2","5","155","15.639007059540642","24.899799195977465"
"8","100","1.5","6","1255","23.728498637563366","53.13896875175505"
"10","100","2","4","179","14.65264954309489","26.758176320519304"
"9","100","2","3","603","22.848179944514353","49.1121166312347"
"3","100","1","5","3985","23.811793498675772","63.12685640834652"
"1","100","1","3","3110","24.745520452145595","55.767373974394744"
"11","100","2","5","156","15.681847015920182","24.979991993593593"
"10","100","2","4","180","14.545267063063914","26.832815729997478"
"8","100","1.5","6","1256","23.796048363836025","53.16013544000805"
"3","100","1","5","3986","23.79275885578888","63.13477647065839"
"9","100","2","3","604","22.887521715344153","49.15282290977803"
"1","100","1","3","3111","24.787431572730597","55.776339069537364"
"8","100","1.5","6","1257","23.859488568844863","53.18129370370751"
"3","100","1","5","3987","23.89728906092421","63.14269553954757"
"10","100","2","4","181","14.52976024244505","26.90724809414742"
"9","100","2","3","605","22.9357345239454","49.193495504995376"
"11","100","2","5","157","15.776830927366705","25.059928172283335"
"8","100","1.5","6","1258","23.824845146268867","53.2024435529046"
"3","100","1","5","3988","23.92729733386539","63.150613615387776"
"1","100","1","3","3112","24.825636651451973","55.78530272392541"
"10","100","2","4","182","14.629696966505783","26.981475126464083"
"9","100","2","3","606","23.04488746868863","49.23413450036468"
"11","100","2","5","158","15.740926238875895","25.13961017995307"
"3","100","1","5","3989","23.928187107649407","63.15853069855251"
"10","100","2","4","183","14.631794375785281","27.055498516937366"
"1","100","1","3","3113","24.839391672584743","55.794264938253285"
"8","100","1.5","6","1259","23.96489535368711","53.22358499763052"
"9","100","2","3","607","23.15225628339881","49.27473997901968"
"3","100","1","5","3990","23.891190955939525","63.166446789415026"
"11","100","2","5","159","15.71603747179768","25.219040425836983"
